* Measurement data measured by REW V5.20.13
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -17.7 dBFS, measurement signal peak level -17.8 dBFS
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 2023. 10. 22 ¿ÀÀü 2:00:10
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: AptX Adaptive 24/96 with BTD600 // Firmware 1.8.5; Delay -0.0770 ms (-26 mm, -1.04 in) using estimated IR delay relative to Acoustic reference played from refL.wav with no timing offset Clock adjustment: -15.4 ppm
* Measurement: L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1138.000000	92.482	-163.6114
1150.000000	92.466	-163.3322
1172.000000	92.439	-162.8366
1180.000000	92.429	-162.6599
1206.000000	92.392	-162.1164
1220.000000	92.372	-161.8387
1241.000000	92.349	-161.4274
1250.000000	92.344	-161.2504
1265.000000	92.344	-160.9557
1280.000000	92.351	-160.6578
1315.000000	92.371	-159.9625
1320.000000	92.374	-159.8645
1340.000000	92.384	-159.4830
1360.000000	92.393	-159.1119
1380.000000	92.401	-158.7422
1400.000000	92.409	-158.3799
1430.000000	92.416	-157.8587
1450.000000	92.420	-157.5150
1475.000000	92.423	-157.0958
1500.000000	92.423	-156.6866
1525.000000	92.420	-156.2845
1550.000000	92.415	-155.8761
1575.000000	92.410	-155.4597
1600.000000	92.408	-155.0428
1625.000000	92.406	-154.6337
1650.000000	92.405	-154.2316
1675.000000	92.405	-153.8267
1700.000000	92.403	-153.4219
1725.000000	92.398	-153.0228
1750.000000	92.391	-152.6161
1775.000000	92.382	-152.1941
1800.000000	92.373	-151.7594
1825.000000	92.364	-151.3241
1850.000000	92.354	-150.9012
1875.000000	92.343	-150.4901
1900.000000	92.329	-150.0728
1925.000000	92.313	-149.6535
1950.000000	92.294	-149.2342
1975.000000	92.272	-148.8031
2000.000000	92.250	-148.3558
2030.000000	92.223	-147.8108
2060.000000	92.190	-147.2406
2090.000000	92.152	-146.6206
2120.000000	92.111	-145.9067
2140.000000	92.087	-145.3449
2180.000000	92.059	-144.0034
2200.000000	92.064	-143.2524
2240.000000	92.116	-141.7975
2270.000000	92.173	-140.8754
2300.000000	92.225	-140.0046
2330.000000	92.290	-139.0527
2360.000000	92.402	-138.1297
2400.000000	92.609	-137.4739
2430.000000	92.746	-137.5573
2470.000000	92.845	-138.0807
2500.000000	92.857	-138.5026
2540.000000	92.812	-138.9158
2580.000000	92.725	-139.0944
2620.000000	92.614	-139.0463
2650.000000	92.521	-138.8741
2690.000000	92.390	-138.4617
2720.000000	92.290	-138.0251
2760.000000	92.160	-137.2900
2800.000000	92.034	-136.4111
2850.000000	91.888	-135.1620
2900.000000	91.758	-133.7938
2950.000000	91.643	-132.3640
3000.000000	91.542	-130.9039
3040.000000	91.471	-129.7179
3070.000000	91.421	-128.8157
3110.000000	91.360	-127.5988
3150.000000	91.311	-126.3749
3200.000000	91.266	-124.8610
3250.000000	91.232	-123.3977
3300.000000	91.205	-121.9870
3350.000000	91.182	-120.6160
3400.000000	91.159	-119.2831
3450.000000	91.129	-117.9849
3500.000000	91.093	-116.6974
3550.000000	91.053	-115.3824
3600.000000	91.015	-114.0286
3650.000000	90.981	-112.6832
3700.000000	90.947	-111.3943
3750.000000	90.902	-110.1495
3820.000000	90.808	-108.3579
3870.000000	90.724	-106.9449
3950.000000	90.589	-104.3752
4000.000000	90.510	-102.6272
4060.000000	90.417	-100.4526
4120.000000	90.332	-98.2443
4180.000000	90.257	-96.0447
4250.000000	90.184	-93.4946
4310.000000	90.134	-91.3093
4370.000000	90.096	-89.1182
4440.000000	90.064	-86.5818
4500.000000	90.043	-84.4584
4550.000000	90.030	-82.7175
4620.000000	90.019	-80.3015
4680.000000	90.014	-78.2495
4750.000000	90.010	-75.8977
4820.000000	90.007	-73.5974
4870.000000	90.007	-71.9802
4940.000000	90.004	-69.7495
5000.000000	90.000	-67.8403
5080.000000	89.998	-65.2252
5150.000000	90.004	-62.8511
5220.000000	90.021	-60.4399
5300.000000	90.055	-57.6772
5380.000000	90.105	-54.9265
5450.000000	90.161	-52.5323
5520.000000	90.231	-50.1559
5600.000000	90.323	-47.5279
5700.000000	90.438	-44.5018
5800.000000	90.548	-41.7194
5900.000000	90.647	-39.0412
6000.000000	90.720	-36.4056
6080.000000	90.758	-34.2680
6150.000000	90.779	-32.3325
6220.000000	90.791	-30.3267
6300.000000	90.793	-27.9139
6400.000000	90.784	-24.6577
6500.000000	90.787	-21.1285
6600.000000	90.822	-17.3466
6700.000000	90.896	-13.3726
6800.000000	91.019	-9.2230
6900.000000	91.205	-4.8751
7000.000000	91.476	-0.4177
7100.000000	91.847	4.0027
7200.000000	92.332	8.3033
7300.000000	92.951	12.3124
7400.000000	93.713	15.7302
7500.000000	94.621	18.2504
7620.000000	95.893	19.4172
7750.000000	97.334	17.0367
7880.000000	98.442	9.9259
8000.000000	98.831	0.4896
8120.000000	98.540	-8.7134
8250.000000	97.660	-15.7124
8380.000000	96.517	-18.9421
8500.000000	95.460	-19.2715
8620.000000	94.511	-17.8573
8750.000000	93.642	-15.0518
8850.000000	93.082	-12.3845
9000.000000	92.392	-7.9618
9120.000000	91.953	-4.2175
9250.000000	91.571	-0.0912
9380.000000	91.275	3.9855
9500.000000	91.072	7.6314
9620.000000	90.926	11.0928
9750.000000	90.810	14.5944
9880.000000	90.708	17.8523
10000.000000	90.609	20.7471
10150.000000	90.471	24.3993
10300.000000	90.342	28.3861
10440.000000	90.299	32.3824
10600.000000	90.352	36.6942
10750.000000	90.437	40.3407
10900.000000	90.536	43.8587
11060.000000	90.697	47.4594
11200.000000	90.906	50.2485
11380.000000	91.247	53.0641
11500.000000	91.504	54.4326
11720.000000	92.012	55.8324
11800.000000	92.200	55.9131
12060.000000	92.730	54.2938
12200.000000	92.886	52.3237
12410.000000	92.888	48.6324
12500.000000	92.807	46.9597
12650.000000	92.579	44.1596
12800.000000	92.242	41.2804
13150.000000	90.889	35.2725
13200.000000	90.639	34.7648
13400.000000	89.592	33.7867
13600.000000	88.534	34.4435
13800.000000	87.568	36.4208
14000.000000	86.747	39.0846
14300.000000	85.727	43.6678
14500.000000	85.183	47.1846
14750.000000	84.750	51.9105
15000.000000	84.636	56.2422
15250.000000	84.830	59.4074
15500.000000	85.303	60.8134
15750.000000	86.004	59.5819
16000.000000	86.833	54.6279
16250.000000	87.610	45.7406
16500.000000	88.072	33.5943
16750.000000	88.071	19.3445
17000.000000	87.649	4.2994
17250.000000	86.930	-11.1458
17500.000000	85.966	-27.5399
17750.000000	84.673	-45.2399
18000.000000	82.904	-63.4992
18250.000000	80.595	-80.7727
18500.000000	77.824	-96.0099
18750.000000	74.750	-109.4086
19000.000000	71.486	-122.4151
19250.000000	68.011	-137.0875
19500.000000	64.219	-156.1424
19750.000000	60.022	179.8719
