* Measurement data measured by REW V5.30 beta 3
* Source: ASIO ASIO4ALL v2, EPOS GSX 300 1. Timing signal peak level -8.2 dBFS, measurement signal peak level -8.2 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -1.5 dBFS using an acoustic timing reference
* Dated: 2023. 11. 28 ¿ÀÀü 1:09:47
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: FAKE DIY IE900 - Measured with IEC 60318-4 - by SilicaGel; Delay -0.0262 ms (-9.0 mm, -0.35 in) using estimated IR delay relative to Acoustic reference played from 1: aune usb dac  1 with no timing offset Clock adjustment: -21.8 ppm
* Measurement: L Default Tip
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
12410.000000	87.037	-122.0306
12500.000000	87.300	-118.8449
12650.000000	87.822	-113.7486
12800.000000	88.454	-108.9661
13150.000000	90.433	-99.2496
13200.000000	90.784	-98.0958
13400.000000	92.396	-94.5147
13600.000000	94.369	-93.6716
13800.000000	96.595	-97.5896
14000.000000	98.632	-108.1135
14300.000000	99.886	-133.9486
14500.000000	99.114	-150.7108
14750.000000	97.029	-163.8759
15000.000000	94.828	-167.8938
15250.000000	93.197	-166.7157
15500.000000	92.224	-163.7381
15750.000000	91.867	-160.9687
16000.000000	92.097	-160.0842
16250.000000	92.752	-162.8967
16500.000000	93.335	-170.6943
16750.000000	93.249	177.3447
17000.000000	92.163	164.7688
17250.000000	90.244	155.4717
17500.000000	87.963	151.2016
17750.000000	85.728	151.3446
18000.000000	83.710	154.4015
18250.000000	81.910	159.1589
18500.000000	80.280	164.9156
18750.000000	78.787	171.3710
19000.000000	77.432	178.7263
19250.000000	76.258	-172.6052
19500.000000	75.294	-163.1825
19750.000000	74.510	-153.6350
20000.000000	74.040	-145.6287
